Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Actual_Total,Div_Game
2022,11,MIN,Sun,20-Nov,0,0,1,DAL,3,40,10,1.5,48.5,43,0
2022,12,MIN,Thu,24-Nov,1,0,1,NWE,33,26,11,-2.5,42.5,59,0
2022,13,MIN,Sun,4-Dec,1,0,1,NYJ,27,22,12,-3,44.5,49,0
2022,14,MIN,Sun,11-Dec,0,0,0,DET,23,34,13,2,51.5,57,2
2022,15,MIN,Sat,17-Dec,1,1,1,CLT,39,36,14,-3.5,47.5,75,0
2022,16,MIN,Sat,24-Dec,1,0,1,NYG,27,24,15,-4,49.5,51,0
2022,17,MIN,Sun,1-Jan,0,0,0,GNB,17,41,16,3,47.5,58,2
2022,18,MIN,Sun,8-Jan,1,0,0,CHI,29,13,17,-7,42.5,42,2
2022,1,NWE,Sun,11-Sep,0,0,0,MIA,7,20,1,3,46,27,1
2022,2,NWE,Sun,18-Sep,1,0,0,PIT,17,14,2,-2.5,40.5,31,0
2022,3,NWE,Sun,25-Sep,0,0,1,RAV,26,37,3,2.5,44,63,0
2022,4,NWE,Sun,2-Oct,0,1,0,GNB,24,27,4,9.5,40,51,0
2022,5,NWE,Sun,9-Oct,1,0,1,DET,29,0,5,-3,45.5,29,0
2022,6,NWE,Sun,16-Oct,1,0,0,CLE,38,15,6,2.5,43,53,0
2022,7,NWE,Mon,24-Oct,0,0,1,CHI,14,33,7,-8.5,40.5,47,0
2022,8,NWE,Sun,30-Oct,1,0,0,NYJ,22,17,8,-2.5,40,39,1
2022,9,NWE,Sun,6-Nov,1,0,1,CLT,26,3,9,-5,40.5,29,0
2022,11,NWE,Sun,20-Nov,1,0,1,NYJ,10,3,10,-3.5,38,13,2
2022,12,NWE,Thu,24-Nov,0,0,0,MIN,26,33,11,2.5,42.5,59,0
2022,13,NWE,Thu,1-Dec,0,0,1,BUF,10,24,12,3.5,43.5,34,1
2022,14,NWE,Mon,12-Dec,1,0,0,CRD,27,13,13,-1.5,43.5,40,0
2022,15,NWE,Sun,18-Dec,0,0,0,RAI,24,30,14,1.5,45,54,0
2022,16,NWE,Sat,24-Dec,0,0,1,CIN,18,22,15,3,41.5,40,0
2022,17,NWE,Sun,1-Jan,1,0,1,MIA,23,21,16,-2.5,41,44,2
2022,18,NWE,Sun,8-Jan,0,0,0,BUF,23,35,17,7.5,43.5,58,2
2022,1,NOR,Sun,11-Sep,1,0,0,ATL,27,26,1,-5.5,43.5,53,1
2022,2,NOR,Sun,18-Sep,0,0,1,TAM,10,20,2,2.5,44,30,1
2022,3,NOR,Sun,25-Sep,0,0,0,CAR,14,22,3,-2.5,41,36,1
2022,4,NOR,Sun,2-Oct,0,0,1,MIN,25,28,4,3.5,42,53,0
2022,5,NOR,Sun,9-Oct,1,0,1,SEA,39,32,5,-5,45,71,0
2022,6,NOR,Sun,16-Oct,0,0,1,CIN,26,30,6,3,43,56,0
2022,7,NOR,Thu,20-Oct,0,0,0,CRD,34,42,7,2.5,44,76,0
2022,8,NOR,Sun,30-Oct,1,0,1,RAI,24,0,8,1.5,49.5,24,0
2022,9,NOR,Mon,7-Nov,0,0,1,RAV,13,27,9,1.5,46.5,40,0
2022,10,NOR,Sun,13-Nov,0,0,0,PIT,10,20,10,-1,40,30,0
2022,11,NOR,Sun,20-Nov,1,0,1,RAM,27,20,11,-2.5,39,47,0
2022,12,NOR,Sun,27-Nov,0,0,0,SFO,0,13,12,9,43,13,0
2022,13,NOR,Mon,5-Dec,0,0,0,TAM,16,17,13,3,41,33,2
2022,15,NOR,Sun,18-Dec,1,0,1,ATL,21,18,14,-4,43.5,39,2
2022,16,NOR,Sat,24-Dec,1,0,0,CLE,17,10,15,3,32,27,0
2022,17,NOR,Sun,1-Jan,1,0,0,PHI,20,10,16,5.5,41.5,30,0
2022,18,NOR,Sun,8-Jan,0,0,1,CAR,7,10,17,-3.5,41.5,17,2
2022,1,NYG,Sun,11-Sep,1,0,0,OTI,21,20,1,5,44,41,0
2022,2,NYG,Sun,18-Sep,1,0,1,CAR,19,16,2,-2,43.5,35,0
2022,3,NYG,Mon,26-Sep,0,0,1,DAL,16,23,3,-1,39,39,1
2022,4,NYG,Sun,2-Oct,1,0,1,CHI,20,12,4,-3,39,32,0
2022,5,NYG,Sun,9-Oct,1,0,0,GNB,27,22,5,8,41.5,49,0
2022,6,NYG,Sun,16-Oct,1,0,1,RAV,24,20,6,5.5,45.5,44,0
2022,7,NYG,Sun,23-Oct,1,0,0,JAX,23,17,7,3,43.5,40,0
2022,8,NYG,Sun,30-Oct,0,0,0,SEA,13,27,8,3,44.5,40,0
2022,10,NYG,Sun,13-Nov,1,0,1,HTX,24,16,9,-4.5,41,40,0
2022,11,NYG,Sun,20-Nov,0,0,1,DET,18,31,10,-3,44.5,49,0
2022,12,NYG,Thu,24-Nov,0,0,0,DAL,20,28,11,10,45.5,48,2
2022,13,NYG,Sun,4-Dec,0,1,1,WAS,20,20,12,2,40.5,40,1
2022,14,NYG,Sun,11-Dec,0,0,1,PHI,22,48,13,7,45,70,1
2022,15,NYG,Sun,18-Dec,1,0,0,WAS,20,12,14,4.5,40.5,32,2
2022,16,NYG,Sat,24-Dec,0,0,0,MIN,24,27,15,4,49.5,51,0
2022,17,NYG,Sun,1-Jan,1,0,1,CLT,38,10,16,-5.5,39,48,0
2022,18,NYG,Sun,8-Jan,0,0,0,PHI,16,22,17,16,42,38,2
2022,1,NYJ,Sun,11-Sep,0,0,1,RAV,9,24,1,6.5,44,33,0
2022,2,NYJ,Sun,18-Sep,1,0,0,CLE,31,30,2,6.5,39.5,61,0
2022,3,NYJ,Sun,25-Sep,0,0,1,CIN,12,27,3,6,45,39,0
2022,4,NYJ,Sun,2-Oct,1,0,0,PIT,24,20,4,3.5,41.5,44,0
2022,5,NYJ,Sun,9-Oct,1,0,1,MIA,40,17,5,3.5,45,57,1
2022,6,NYJ,Sun,16-Oct,1,0,0,GNB,27,10,6,7.5,45,37,0
2022,7,NYJ,Sun,23-Oct,1,0,0,DEN,16,9,7,-1.5,37,25,0
2022,8,NYJ,Sun,30-Oct,0,0,1,NWE,17,22,8,2.5,40,39,1
2022,9,NYJ,Sun,6-Nov,1,0,1,BUF,20,17,9,11,46,37,1
2022,11,NYJ,Sun,20-Nov,0,0,0,NWE,3,10,10,3.5,38,13,2
2022,12,NYJ,Sun,27-Nov,1,0,1,CHI,31,10,11,-7,38.5,41,0
2022,13,NYJ,Sun,4-Dec,0,0,0,MIN,22,27,12,3,44.5,49,0
2022,14,NYJ,Sun,11-Dec,0,0,0,BUF,12,20,13,10,43,32,2
2022,15,NYJ,Sun,18-Dec,0,0,1,DET,17,20,14,-1,43.5,37,0
2022,16,NYJ,Thu,22-Dec,0,0,1,JAX,3,19,15,-2,37,22,0
2022,17,NYJ,Sun,1-Jan,0,0,0,SEA,6,23,16,-1.5,42.5,29,0
2022,18,NYJ,Sun,8-Jan,0,0,0,MIA,6,11,17,3.5,37,17,2
2022,1,PHI,Sun,11-Sep,1,0,0,DET,38,35,1,-6,48.5,73,0
2022,2,PHI,Mon,19-Sep,1,0,1,MIN,24,7,2,-2.5,50.5,31,0
2022,3,PHI,Sun,25-Sep,1,0,0,WAS,24,8,3,-6,47.5,32,1
2022,4,PHI,Sun,2-Oct,1,0,1,JAX,29,21,4,-6.5,45.5,50,0
2022,5,PHI,Sun,9-Oct,1,0,0,CRD,20,17,5,-5,49,37,0
2022,6,PHI,Sun,16-Oct,1,0,1,DAL,26,17,6,-6.5,42,43,1
2022,8,PHI,Sun,30-Oct,1,0,1,PIT,35,13,7,-10.5,43,48,0
2022,9,PHI,Thu,3-Nov,1,0,0,HTX,29,17,8,-13.5,45.5,46,0
2022,10,PHI,Mon,14-Nov,0,0,1,WAS,21,32,9,-10.5,43.5,53,2
2022,11,PHI,Sun,20-Nov,1,0,0,CLT,17,16,10,-6.5,45.5,33,0
2022,12,PHI,Sun,27-Nov,1,0,1,GNB,40,33,11,-6.5,46,73,0
2022,13,PHI,Sun,4-Dec,1,0,1,OTI,35,10,12,-4,44,45,0
2022,14,PHI,Sun,11-Dec,1,0,0,NYG,48,22,13,-7,45,70,1
2022,15,PHI,Sun,18-Dec,1,0,0,CHI,25,20,14,-8.5,48.5,45,0
2022,16,PHI,Sat,24-Dec,0,0,0,DAL,34,40,15,4.5,47,74,2
2022,17,PHI,Sun,1-Jan,0,0,1,NOR,10,20,16,-5.5,41.5,30,0
2022,18,PHI,Sun,8-Jan,1,0,1,NYG,22,16,17,-16,42,38,2
2022,1,PIT,Sun,11-Sep,1,1,0,CIN,23,20,1,7,44,43,1
2022,2,PIT,Sun,18-Sep,0,0,1,NWE,14,17,2,2.5,40.5,31,0
2022,3,PIT,Thu,22-Sep,0,0,0,CLE,17,29,3,4.5,38.5,46,1
2022,4,PIT,Sun,2-Oct,0,0,1,NYJ,20,24,4,-3.5,41.5,44,0
2022,5,PIT,Sun,9-Oct,0,0,0,BUF,3,38,5,14,45.5,41,0
2022,6,PIT,Sun,16-Oct,1,0,1,TAM,20,18,6,9.5,46,38,0
2022,7,PIT,Sun,23-Oct,0,0,0,MIA,10,16,7,7.5,44.5,26,0
2022,8,PIT,Sun,30-Oct,0,0,0,PHI,13,35,8,10.5,43,48,0
2022,10,PIT,Sun,13-Nov,1,0,1,NOR,20,10,9,1,40,30,0
2022,11,PIT,Sun,20-Nov,0,0,1,CIN,30,37,10,3.5,40,67,2
2022,12,PIT,Mon,28-Nov,1,0,0,CLT,24,17,11,2.5,39.5,41,0
2022,13,PIT,Sun,4-Dec,1,0,0,ATL,19,16,12,1,43,35,0
2022,14,PIT,Sun,11-Dec,0,0,1,RAV,14,16,13,-1.5,36.5,30,1
2022,15,PIT,Sun,18-Dec,1,0,0,CAR,24,16,14,2.5,37.5,40,0
2022,16,PIT,Sat,24-Dec,1,0,1,RAI,13,10,15,-2,38,23,0
2022,17,PIT,Sun,1-Jan,1,0,0,RAV,16,13,16,2.5,35,29,2
2022,18,PIT,Sun,8-Jan,1,0,1,CLE,28,14,17,-2.5,40,42,2
2022,1,SFO,Sun,11-Sep,0,0,0,CHI,10,19,1,-6,38,29,0
2022,2,SFO,Sun,18-Sep,1,0,1,SEA,27,7,2,-9,40.5,34,1
2022,3,SFO,Sun,25-Sep,0,0,0,DEN,10,11,3,-1.5,44.5,21,0
2022,4,SFO,Mon,3-Oct,1,0,1,RAM,24,9,4,-1.5,42.5,33,1
2022,5,SFO,Sun,9-Oct,1,0,0,CAR,37,15,5,-6.5,39.5,52,0
2022,6,SFO,Sun,16-Oct,0,0,0,ATL,14,28,6,-4.5,45,42,0
2022,7,SFO,Sun,23-Oct,0,0,1,KAN,23,44,7,1,49,67,0
2022,8,SFO,Sun,30-Oct,1,0,0,RAM,31,14,8,2.5,42,45,2
2022,10,SFO,Sun,13-Nov,1,0,1,SDG,22,16,9,-7.5,45,38,0
2022,11,SFO,Mon,21-Nov,1,0,0,CRD,38,10,10,-8,43,48,1
2022,12,SFO,Sun,27-Nov,1,0,1,NOR,13,0,11,-9,43,13,0
2022,13,SFO,Sun,4-Dec,1,0,1,MIA,33,17,12,-4.5,45.5,50,0
2022,14,SFO,Sun,11-Dec,1,0,1,TAM,35,7,13,-3.5,37.5,42,0
2022,15,SFO,Thu,15-Dec,1,0,0,SEA,21,13,14,-3,43,34,2
2022,16,SFO,Sat,24-Dec,1,0,1,WAS,37,20,15,-6.5,37.5,57,0
2022,17,SFO,Sun,1-Jan,1,1,0,RAI,37,34,16,-9.5,42.5,71,0
2022,18,SFO,Sun,8-Jan,1,0,1,CRD,38,13,17,-14,39.5,51,2
2022,1,SEA,Mon,12-Sep,1,0,1,DEN,17,16,1,6.5,44.5,33,0
2022,2,SEA,Sun,18-Sep,0,0,0,SFO,7,27,2,9,40.5,34,1
2022,3,SEA,Sun,25-Sep,0,0,1,ATL,23,27,3,-1,42,50,0
2022,4,SEA,Sun,2-Oct,1,0,0,DET,48,45,4,3.5,48,93,0
2022,5,SEA,Sun,9-Oct,0,0,0,NOR,32,39,5,5,45,71,0
2022,6,SEA,Sun,16-Oct,1,0,1,CRD,19,9,6,2.5,50.5,28,1
2022,7,SEA,Sun,23-Oct,1,0,0,SDG,37,23,7,4.5,50.5,60,0
2022,8,SEA,Sun,30-Oct,1,0,1,NYG,27,13,8,-3,44.5,40,0
2022,9,SEA,Sun,6-Nov,1,0,0,CRD,31,21,9,2,49,52,2
2022,10,SEA,Sun,13-Nov,0,0,0,TAM,16,21,10,2.5,45,37,0
2022,12,SEA,Sun,27-Nov,0,1,1,RAI,34,40,11,-4,47.5,74,0
2022,13,SEA,Sun,4-Dec,1,0,0,RAM,27,23,12,-7,41,50,1
2022,14,SEA,Sun,11-Dec,0,0,1,CAR,24,30,13,-4,44.5,54,0
2022,15,SEA,Thu,15-Dec,0,0,1,SFO,13,21,14,3,43,34,2
2022,16,SEA,Sat,24-Dec,0,0,0,KAN,10,24,15,10,49.5,34,0
2022,17,SEA,Sun,1-Jan,1,0,1,NYJ,23,6,16,1.5,42.5,29,0
2022,18,SEA,Sun,8-Jan,1,1,1,RAM,19,16,17,-6,41.5,35,2
2022,1,TAM,Sun,11-Sep,1,0,0,DAL,19,3,1,-2,50,22,0
2022,2,TAM,Sun,18-Sep,1,0,0,NOR,20,10,2,-2.5,44,30,1
2022,3,TAM,Sun,25-Sep,0,0,1,GNB,12,14,3,-1,42,26,0
2022,4,TAM,Sun,2-Oct,0,0,1,KAN,31,41,4,-1,46,72,0
2022,5,TAM,Sun,9-Oct,1,0,1,ATL,21,15,5,-10,46.5,36,1
2022,6,TAM,Sun,16-Oct,0,0,0,PIT,18,20,6,-9.5,46,38,0
2022,7,TAM,Sun,23-Oct,0,0,0,CAR,3,21,7,-13,39.5,24,1
2022,8,TAM,Thu,27-Oct,0,0,1,RAV,22,27,8,-1.5,45.5,49,0
2022,9,TAM,Sun,6-Nov,1,0,1,RAM,16,13,9,-3,42.5,29,0
2022,10,TAM,Sun,13-Nov,1,0,1,SEA,21,16,10,-2.5,45,37,0
2022,12,TAM,Sun,27-Nov,0,1,0,CLE,17,23,11,-3,42,40,0
2022,13,TAM,Mon,5-Dec,1,0,1,NOR,17,16,12,-3,41,33,2
2022,14,TAM,Sun,11-Dec,0,0,0,SFO,7,35,13,3.5,37.5,42,0
2022,15,TAM,Sun,18-Dec,0,0,1,CIN,23,34,14,3.5,45,57,0
2022,16,TAM,Sun,25-Dec,1,1,0,CRD,19,16,15,-7.5,40.5,35,0
2022,17,TAM,Sun,1-Jan,1,0,1,CAR,30,24,16,-3.5,40.5,54,2
2022,18,TAM,Sun,8-Jan,0,0,0,ATL,17,30,17,4,40.5,47,2
2022,1,OTI,Sun,11-Sep,0,0,1,NYG,20,21,1,-5,44,41,0
2022,2,OTI,Mon,19-Sep,0,0,0,BUF,7,41,2,10,47.5,48,0
2022,3,OTI,Sun,25-Sep,1,0,1,RAI,24,22,3,2,45.5,46,0
2022,4,OTI,Sun,2-Oct,1,0,0,CLT,24,17,4,3.5,43,41,1
2022,5,OTI,Sun,9-Oct,1,0,0,WAS,21,17,5,-2,43,38,0
2022,7,OTI,Sun,23-Oct,1,0,1,CLT,19,10,6,-2.5,41.5,29,2
2022,8,OTI,Sun,30-Oct,1,0,0,HTX,17,10,7,-3.5,39,27,1
2022,9,OTI,Sun,6-Nov,0,1,0,KAN,17,20,8,12.5,45.5,37,0
2022,10,OTI,Sun,13-Nov,1,0,1,DEN,17,10,9,-2.5,39,27,0
2022,11,OTI,Thu,17-Nov,1,0,0,GNB,27,17,10,3,41,44,0
2022,12,OTI,Sun,27-Nov,0,0,1,CIN,16,20,11,1.5,43,36,0
2022,13,OTI,Sun,4-Dec,0,0,0,PHI,10,35,12,4,44,45,0
2022,14,OTI,Sun,11-Dec,0,0,1,JAX,22,36,13,-3.5,41,58,1
2022,15,OTI,Sun,18-Dec,0,0,0,SDG,14,17,14,3,46.5,31,0
2022,16,OTI,Sat,24-Dec,0,0,1,HTX,14,19,15,-3,35.5,33,2
2022,17,OTI,Thu,29-Dec,0,0,1,DAL,13,27,16,12.5,39.5,40,0
2022,18,OTI,Sat,7-Jan,0,0,0,JAX,16,20,17,6.5,40,36,2
2022,1,WAS,Sun,11-Sep,1,0,1,JAX,28,22,1,-3,43,50,0
2022,2,WAS,Sun,18-Sep,0,0,0,DET,27,36,2,1.5,48.5,63,0
2022,3,WAS,Sun,25-Sep,0,0,1,PHI,8,24,3,6,47.5,32,1
2022,4,WAS,Sun,2-Oct,0,0,0,DAL,10,25,4,3,41.5,35,1
2022,5,WAS,Sun,9-Oct,0,0,1,OTI,17,21,5,2,43,38,0
2022,6,WAS,Thu,13-Oct,1,0,0,CHI,12,7,6,-1,38,19,0
2022,7,WAS,Sun,23-Oct,1,0,1,GNB,23,21,7,4.5,41.5,44,0
2022,8,WAS,Sun,30-Oct,1,0,0,CLT,17,16,8,3,39.5,33,0
2022,9,WAS,Sun,6-Nov,0,0,1,MIN,17,20,9,3,43.5,37,0
2022,10,WAS,Mon,14-Nov,1,0,0,PHI,32,21,10,10.5,43.5,53,2
2022,11,WAS,Sun,20-Nov,1,0,0,HTX,23,10,11,-3,41,33,0
2022,12,WAS,Sun,27-Nov,1,0,1,ATL,19,13,12,-4,40.5,32,0
2022,13,WAS,Sun,4-Dec,0,1,0,NYG,20,20,13,-2,40.5,40,1
2022,15,WAS,Sun,18-Dec,0,0,1,NYG,12,20,14,-4.5,40.5,32,2
2022,16,WAS,Sat,24-Dec,0,0,0,SFO,20,37,15,6.5,37.5,57,0
2022,17,WAS,Sun,1-Jan,0,0,1,CLE,10,24,16,-2,40.5,34,0
2022,18,WAS,Sun,8-Jan,1,0,1,DAL,26,6,17,7,40,32,2
2023,1,CRD,Sun,10-Sep,0,0,0,WAS,16,20,1,6.5,38.5,36,0
2023,2,CRD,Sun,17-Sep,0,0,1,NYG,28,31,2,4.5,36.5,59,0
2023,3,CRD,Sun,24-Sep,1,0,1,DAL,28,16,3,11.5,43.5,44,0
2023,4,CRD,Sun,1-Oct,0,0,0,SFO,16,35,4,16.5,44.5,51,1
2023,5,CRD,Sun,8-Oct,0,0,1,CIN,20,34,5,3,45.5,54,0
2023,6,CRD,Sun,15-Oct,0,0,0,RAM,9,26,6,7,47.5,35,1
2023,7,CRD,Sun,22-Oct,0,0,0,SEA,10,20,7,8.5,43.5,30,1
2023,8,CRD,Sun,29-Oct,0,0,1,RAV,24,31,8,9.5,44.5,55,0
2023,9,CRD,Sun,5-Nov,0,0,0,CLE,0,27,9,13.5,38.5,27,0
2023,10,CRD,Sun,12-Nov,1,0,1,ATL,25,23,10,2.5,43.5,48,0
2023,11,CRD,Sun,19-Nov,0,0,0,HTX,16,21,11,5.5,49,37,0
2023,12,CRD,Sun,26-Nov,0,0,1,RAM,14,37,12,2.5,45,51,2
2023,13,CRD,Sun,3-Dec,1,0,0,PIT,24,10,13,6.5,41,34,0
2023,15,CRD,Sun,17-Dec,0,0,1,SFO,29,45,14,12,48.5,74,2
2023,16,CRD,Sun,24-Dec,0,0,0,CHI,16,27,15,4,43,43,0
2023,17,CRD,Sun,31-Dec,1,0,0,PHI,35,31,16,12,48,66,0
2023,18,CRD,Sun,7-Jan,0,0,1,SEA,20,21,17,3,47.5,41,2
2023,1,ATL,Sun,10-Sep,1,0,1,CAR,24,10,1,-3.5,39.5,34,1
2023,2,ATL,Sun,17-Sep,1,0,1,GNB,25,24,2,-3,40.5,49,0
2023,3,ATL,Sun,24-Sep,0,0,0,DET,6,20,3,3,47.5,26,0
2023,4,ATL,Sun,1-Oct,0,0,0,JAX,7,23,4,3.5,42.5,30,0
2023,5,ATL,Sun,8-Oct,1,0,1,HTX,21,19,5,-2.5,42,40,0
2023,6,ATL,Sun,15-Oct,0,0,1,WAS,16,24,6,-1.5,41.5,40,0
2023,7,ATL,Sun,22-Oct,1,0,0,TAM,16,13,7,3,37.5,29,1
2023,8,ATL,Sun,29-Oct,0,0,0,OTI,23,28,8,-2.5,35.5,51,0
2023,9,ATL,Sun,5-Nov,0,0,1,MIN,28,31,9,-3.5,39.5,59,0
2023,10,ATL,Sun,12-Nov,0,0,0,CRD,23,25,10,-2.5,43.5,48,0
2023,12,ATL,Sun,26-Nov,1,0,1,NOR,24,15,11,1.5,42,39,1
2023,13,ATL,Sun,3-Dec,1,0,0,NYJ,13,8,12,-2,33.5,21,0
2023,14,ATL,Sun,10-Dec,0,0,1,TAM,25,29,13,-1,41,54,2
2023,15,ATL,Sun,17-Dec,0,0,0,CAR,7,9,14,-3,33,16,2
2023,16,ATL,Sun,24-Dec,1,0,1,CLT,29,10,15,-3,45,39,0
2023,17,ATL,Sun,31-Dec,0,0,0,CHI,17,37,16,2.5,38,54,0
2023,18,ATL,Sun,7-Jan,0,0,0,NOR,17,48,17,3,42,65,2
2023,1,RAV,Sun,10-Sep,1,0,1,HTX,25,9,1,-9.5,43.5,34,0
2023,2,RAV,Sun,17-Sep,1,0,0,CIN,27,24,2,3.5,45.5,51,1
2023,3,RAV,Sun,24-Sep,0,1,1,CLT,19,22,3,-7.5,44.5,41,0
2023,4,RAV,Sun,1-Oct,1,0,0,CLE,28,3,4,-2.5,41,31,1
2023,5,RAV,Sun,8-Oct,0,0,0,PIT,10,17,5,-4.5,38.5,27,1
2023,6,RAV,Sun,15-Oct,1,0,0,OTI,24,16,6,-5,42.5,40,0
2023,7,RAV,Sun,22-Oct,1,0,1,DET,38,6,7,-3,43.5,44,0
2023,8,RAV,Sun,29-Oct,1,0,0,CRD,31,24,8,-9.5,44.5,55,0
2023,9,RAV,Sun,5-Nov,1,0,1,SEA,37,3,9,-6.5,44.5,40,0
2023,10,RAV,Sun,12-Nov,0,0,1,CLE,31,33,10,-6,38.5,64,2
2023,11,RAV,Thu,16-Nov,1,0,1,CIN,34,20,11,-4,46,54,2
2023,12,RAV,Sun,26-Nov,1,0,0,SDG,20,10,12,-3,48,30,0
2023,14,RAV,Sun,10-Dec,1,1,1,RAM,37,31,13,-7.5,39.5,68,0
2023,15,RAV,Sun,17-Dec,1,0,0,JAX,23,7,14,-3,42,30,0
2023,16,RAV,Mon,25-Dec,1,0,0,SFO,33,19,15,6,46.5,52,0
2023,17,RAV,Sun,31-Dec,1,0,1,MIA,56,19,16,-3.5,46.5,75,0
2023,18,RAV,Sat,6-Jan,0,0,1,PIT,10,17,17,3,34.5,27,2
2023,1,BUF,Mon,11-Sep,0,1,0,NYJ,16,22,1,-2.5,45.5,38,1
2023,2,BUF,Sun,17-Sep,1,0,1,RAI,38,10,2,-8,47,48,0
2023,3,BUF,Sun,24-Sep,1,0,0,WAS,37,3,3,-4.5,43.5,40,0
2023,4,BUF,Sun,1-Oct,1,0,1,MIA,48,20,4,-2.5,53,68,1
2023,5,BUF,Sun,8-Oct,0,0,1,JAX,20,25,5,-5.5,48.5,45,0
2023,6,BUF,Sun,15-Oct,1,0,1,NYG,14,9,6,-15.5,43.5,23,0
2023,7,BUF,Sun,22-Oct,0,0,0,NWE,25,29,7,-7.5,41.5,54,1
2023,8,BUF,Thu,26-Oct,1,0,1,TAM,24,18,8,-10,43.5,42,0
2023,9,BUF,Sun,5-Nov,0,0,0,CIN,18,24,9,1.5,50.5,42,0
2023,10,BUF,Mon,13-Nov,0,0,1,DEN,22,24,10,-7.5,47.5,46,0
2023,11,BUF,Sun,19-Nov,1,0,1,NYJ,32,6,11,-7.5,39,38,2
2023,12,BUF,Sun,26-Nov,0,1,0,PHI,34,37,12,3,48.5,71,0
2023,14,BUF,Sun,10-Dec,1,0,0,KAN,20,17,13,1.5,48.5,37,0
2023,15,BUF,Sun,17-Dec,1,0,1,DAL,31,10,14,-2,49.5,41,0
2023,16,BUF,Sat,23-Dec,1,0,0,SDG,24,22,15,-12.5,44,46,0
2023,17,BUF,Sun,31-Dec,1,0,1,NWE,27,21,16,-14,40,48,2
2023,18,BUF,Sun,7-Jan,1,0,0,MIA,21,14,17,-2.5,48,35,2
2023,1,CAR,Sun,10-Sep,0,0,0,ATL,10,24,1,3.5,39.5,34,1
2023,2,CAR,Mon,18-Sep,0,0,1,NOR,17,20,2,3,39.5,37,1
2023,3,CAR,Sun,24-Sep,0,0,0,SEA,27,37,3,5,43,64,0
2023,4,CAR,Sun,1-Oct,0,0,1,MIN,13,21,4,4.5,46.5,34,0
2023,5,CAR,Sun,8-Oct,0,0,0,DET,24,42,5,9.5,43.5,66,0
2023,6,CAR,Sun,15-Oct,0,0,0,MIA,21,42,6,14,47.5,63,0
2023,8,CAR,Sun,29-Oct,1,0,1,HTX,15,13,7,3.5,42.5,28,0
2023,9,CAR,Sun,5-Nov,0,0,1,CLT,13,27,8,1.5,44.5,40,0
2023,10,CAR,Thu,9-Nov,0,0,0,CHI,13,16,9,3.5,38.5,29,0
2023,11,CAR,Sun,19-Nov,0,0,1,DAL,10,33,10,11,43,43,0
2023,12,CAR,Sun,26-Nov,0,0,0,OTI,10,17,11,3.5,36.5,27,0
2023,13,CAR,Sun,3-Dec,0,0,0,TAM,18,21,12,3.5,36.5,39,1
2023,14,CAR,Sun,10-Dec,0,0,0,NOR,6,28,13,6,38.5,34,2
2023,15,CAR,Sun,17-Dec,1,0,1,ATL,9,7,14,3,33,16,2
2023,16,CAR,Sun,24-Dec,0,0,1,GNB,30,33,15,4,37.5,63,0
2023,17,CAR,Sun,31-Dec,0,0,0,JAX,0,26,16,4,36.5,26,0
2023,18,CAR,Sun,7-Jan,0,0,1,TAM,0,9,17,4,37,9,2
2023,1,CHI,Sun,10-Sep,0,0,1,GNB,20,38,1,-1.5,41.5,58,1
2023,2,CHI,Sun,17-Sep,0,0,0,TAM,17,27,2,2.5,42,44,0
2023,3,CHI,Sun,24-Sep,0,0,0,KAN,10,41,3,13,48.5,51,0
2023,4,CHI,Sun,1-Oct,0,0,1,DEN,28,31,4,3,47,59,0
2023,5,CHI,Thu,5-Oct,1,0,0,WAS,40,20,5,6,44.5,60,0
2023,6,CHI,Sun,15-Oct,0,0,1,MIN,13,19,6,3,44.5,32,1
2023,7,CHI,Sun,22-Oct,1,0,1,RAI,30,12,7,2.5,38.5,42,0
2023,8,CHI,Sun,29-Oct,0,0,0,SDG,13,30,8,10.5,45.5,43,0
2023,9,CHI,Sun,5-Nov,0,0,0,NOR,17,24,9,8.5,42.5,41,0
2023,10,CHI,Thu,9-Nov,1,0,1,CAR,16,13,10,-3.5,38.5,29,0
2023,11,CHI,Sun,19-Nov,0,0,0,DET,26,31,11,8,48,57,1
2023,12,CHI,Mon,27-Nov,1,0,0,MIN,12,10,12,3,44,22,2
2023,14,CHI,Sun,10-Dec,1,0,1,DET,28,13,13,3,43,41,2
2023,15,CHI,Sun,17-Dec,0,0,0,CLE,17,20,14,3,38,37,0
2023,16,CHI,Sun,24-Dec,1,0,1,CRD,27,16,15,-4,43,43,0
2023,17,CHI,Sun,31-Dec,1,0,1,ATL,37,17,16,-2.5,38,54,0
2023,18,CHI,Sun,7-Jan,0,0,0,GNB,9,17,17,3,45,26,2
2023,1,CIN,Sun,10-Sep,0,0,0,CLE,3,24,1,-1.5,47.5,27,1
2023,2,CIN,Sun,17-Sep,0,0,1,RAV,24,27,2,-3.5,45.5,51,1
2023,3,CIN,Mon,25-Sep,1,0,1,RAM,19,16,3,-3,45.5,35,0
2023,4,CIN,Sun,1-Oct,0,0,0,OTI,3,27,4,-2.5,41.5,30,0
2023,5,CIN,Sun,8-Oct,1,0,0,CRD,34,20,5,-3,45.5,54,0
2023,6,CIN,Sun,15-Oct,1,0,1,SEA,17,13,6,-3,45.5,30,0
2023,8,CIN,Sun,29-Oct,1,0,0,SFO,31,17,7,4.5,44.5,48,0
